train_acc,train_loss,val_acc,val_loss,curr_epoch
0.7630736842105262,0.70104015,0.7968,0.62059504,0
0.8373894736842106,0.46151432,0.8291999999999998,0.5212831,1
0.8609473684210526,0.39875478,0.8395999999999999,0.49786347,2
0.874863157894737,0.35908678,0.8428,0.48042655,3
0.8845052631578947,0.32928205,0.8523999999999999,0.44275102,4
0.8937684210526315,0.3029155,0.8552,0.47056153,5
0.899621052631579,0.28477925,0.8552,0.44880393,6
0.9058947368421054,0.26519242,0.8632000000000001,0.41078854,7
0.9121684210526315,0.24914367,0.8496000000000001,0.47963083,8
0.9130736842105264,0.24376877,0.8640000000000001,0.44877097,9
0.9187578947368421,0.22938254,0.8688000000000001,0.46161827,10
0.9426315789473684,0.1684178,0.8847999999999999,0.38500538,11
0.9491578947368422,0.14761019,0.8887999999999999,0.38348567,12
0.9511999999999998,0.14013383,0.8876,0.3873023,13
0.9547578947368421,0.13079645,0.8931999999999999,0.3886419,14
0.9547157894736842,0.12794632,0.8832,0.40076151,15
0.9563578947368421,0.12484184,0.8880000000000001,0.4004835,16
0.9589263157894736,0.11819143,0.8844000000000001,0.40253413,17
0.9593894736842105,0.11519538,0.8904,0.40860188,18
0.9612842105263159,0.111784756,0.8860000000000001,0.41121444,19
0.9616842105263159,0.109041475,0.8852000000000001,0.4187129,20
0.9627578947368421,0.106258914,0.8859999999999999,0.4130719,21
0.9646736842105263,0.10347178,0.8864,0.41628566,22
0.9650947368421054,0.10169117,0.8859999999999999,0.41527694,23
0.9654736842105264,0.09933242,0.8876000000000001,0.41687328,24
0.9665263157894737,0.098897055,0.8860000000000001,0.41784182,25
0.9661473684210526,0.10061072,0.89,0.41634837,26
0.9655368421052631,0.09946574,0.8864,0.4161924,27
0.9659578947368422,0.10012784,0.8884000000000001,0.41686887,28
0.9651157894736843,0.10013863,0.8852,0.41940364,29
0.9668842105263158,0.09588366,0.8876000000000001,0.4146117,30
0.9669052631578948,0.097024925,0.8887999999999999,0.4137192,31
0.9671157894736842,0.09612755,0.8864,0.415478,32
0.9670736842105263,0.09770905,0.8904,0.41862446,33
0.9669052631578947,0.097062066,0.8876000000000001,0.41536742,34
0.9669684210526316,0.097477704,0.8904000000000001,0.41388392,35
0.9664842105263158,0.096335195,0.8904000000000001,0.41624177,36
0.9678315789473685,0.09630803,0.888,0.41647992,37
0.9668210526315791,0.09752979,0.8896,0.41690946,38
0.9657263157894738,0.098325126,0.8880000000000001,0.4175057,39
0.9680842105263159,0.09590867,0.8848,0.4175004,40
0.9663578947368421,0.097430736,0.8872,0.41743916,41
0.9678947368421053,0.09534008,0.8876,0.4160596,42
0.9671578947368421,0.096630186,0.8864,0.41723138,43
0.9672842105263157,0.09512403,0.8880000000000001,0.42011887,44
0.9686315789473685,0.095151946,0.8864,0.41621673,45
0.9661263157894736,0.09743454,0.8859999999999999,0.41871879,46
0.9665894736842106,0.094700076,0.8872,0.4152629,47
0.9665473684210527,0.096197344,0.8876000000000001,0.41691956,48
0.9664421052631579,0.098005824,0.8864,0.41679326,49
