train_acc,train_loss,val_acc,val_loss,curr_epoch
0.7262526315789474,0.7847845,0.76,0.7690217,0
0.7817263157894736,0.63866293,0.7724,0.7286688,1
0.8006736842105263,0.5803067,0.8031999999999999,0.6252415,2
0.8158526315789473,0.5366165,0.7975999999999999,0.64556456,3
0.8258736842105262,0.5063185,0.8016000000000001,0.6389387,4
0.835221052631579,0.4799944,0.814,0.5773426,5
0.8436842105263158,0.45251286,0.8271999999999999,0.5872162,6
0.8507789473684211,0.42933968,0.8044000000000001,0.677829,7
0.8573684210526316,0.4123339,0.8331999999999999,0.55399644,8
0.8616631578947369,0.39827,0.8108000000000001,0.6202309,9
0.8683789473684209,0.37773108,0.8231999999999999,0.63375723,10
0.8723578947368421,0.36318967,0.8336,0.57491446,11
0.8755578947368421,0.35839203,0.8328,0.5635292,12
0.8803157894736843,0.3417849,0.8351999999999999,0.5497257,13
0.8834736842105263,0.3345828,0.8356,0.58528876,14
0.8827157894736841,0.33528155,0.8227999999999999,0.61414135,15
0.8838526315789473,0.33019936,0.8356,0.55876845,16
0.8913052631578947,0.31312108,0.8475999999999999,0.56056565,17
0.8910736842105264,0.30920905,0.8260000000000001,0.6168508,18
0.8941894736842105,0.30498663,0.8264000000000001,0.62493134,19
0.8945263157894736,0.29705018,0.8351999999999998,0.60279727,20
0.9269263157894736,0.20685945,0.8532,0.50937486,21
0.9364210526315789,0.18160684,0.8548,0.5016988,22
0.9391789473684211,0.17508715,0.8552,0.506445,23
0.9430105263157895,0.16278881,0.856,0.5081918,24
0.943978947368421,0.16207041,0.8543999999999999,0.5002994,25
0.9441052631578946,0.1578716,0.8539999999999999,0.49942872,26
0.9474736842105262,0.15028739,0.8556,0.5060044,27
0.9484210526315789,0.14737916,0.8604,0.50528353,28
0.9481052631578948,0.14883175,0.8536000000000001,0.5136883,29
0.948336842105263,0.14442246,0.8583999999999999,0.50887835,30
0.9510315789473685,0.14258733,0.858,0.5138228,31
0.9505894736842104,0.14060356,0.8584,0.50959206,32
0.951557894736842,0.1396751,0.8535999999999998,0.5246296,33
0.9523157894736842,0.13665742,0.8560000000000001,0.51721025,34
0.9533263157894738,0.13307385,0.8540000000000001,0.53155047,35
0.954421052631579,0.13131125,0.8576,0.5226341,36
0.9548421052631578,0.13084164,0.8567999999999999,0.5344849,37
0.9548421052631578,0.12841932,0.8608,0.5334625,38
0.9558947368421052,0.12674278,0.8564,0.5365707,39
0.9564842105263157,0.12543087,0.858,0.53120977,40
0.9589052631578948,0.11847209,0.8584,0.537966,41
0.958757894736842,0.11869824,0.8595999999999999,0.5309503,42
0.9593052631578948,0.11718161,0.856,0.5405617,43
0.9599157894736843,0.11593617,0.8568000000000001,0.53661865,44
0.9588842105263159,0.11850711,0.8579999999999999,0.531266,45
0.9619578947368421,0.113178104,0.8584,0.5344509,46
0.9595368421052631,0.116662234,0.8548,0.53802454,47
0.9598315789473684,0.11645241,0.8612000000000001,0.53162766,48
0.9616631578947369,0.114647664,0.8588,0.53223974,49
