clean_train_acc,adv_train_acc,clean_train_loss,adv_train_loss,train_acc,train_loss,clean_val_acc,adv_val_acc,clean_val_loss,adv_val_loss,val_acc,val_loss,curr_epoch
0.7450315789473684,0.6505894736842106,0.7443079999873513,0.9588933643541838,0.6978105263157894,0.8516006827354431,0.7816,0.6335999999999999,0.6787224411964417,1.1352688670158386,0.7076,0.9069956493377686,0
0.8035789473684211,0.7095999999999999,0.5792999243736268,0.8046241174873553,0.7565894736842105,0.6919620203971862,0.7936,0.6115999999999999,0.617532011270523,1.3523864841461182,0.7026,0.98495924949646,1
0.8247368421052632,0.7246947368421053,0.5178216890912307,0.7571423723823146,0.7747157894736842,0.6374820313328191,0.8168000000000001,0.6015999999999999,0.5717914390563965,1.3577869033813477,0.7092,0.9647891688346862,2
0.833978947368421,0.7359999999999999,0.4910054671450665,0.7292691275320555,0.7849894736842106,0.6101372972915047,0.8160000000000001,0.6204,0.5945424520969391,1.1970638561248779,0.7182,0.8958031511306763,3
0.8463578947368421,0.7503368421052631,0.4488191859345687,0.6894455324348651,0.7983473684210526,0.5691323586514122,0.8108,0.6227999999999999,0.6305276727676392,1.3663497376441955,0.7167999999999999,0.9984387063980102,4
0.8537473684210526,0.7557894736842106,0.4257398897409439,0.672177251200927,0.8047684210526316,0.5489585696396074,0.8371999999999999,0.5952000000000001,0.547014285326004,1.407412874698639,0.7162000000000001,0.9772135734558105,5
0.8597684210526315,0.7634105263157894,0.41205152815894075,0.6547399305356176,0.8115894736842105,0.533395730319776,0.8292000000000002,0.6496,0.580872198343277,1.2087488269805908,0.7394,0.8948105144500732,6
0.8675368421052632,0.7714526315789473,0.38145104367482036,0.6235018891096115,0.8194947368421053,0.502476466611812,0.8084,0.6244,0.6184825932979584,1.379466233253479,0.7163999999999998,0.9989744067192078,7
0.8732421052631578,0.776821052631579,0.3686269636216917,0.6171096629845468,0.8250315789473683,0.4928683132874338,0.8256000000000001,0.6412,0.5516406106948852,1.2611417388916015,0.7333999999999999,0.9063911747932434,8
0.8775157894736842,0.7806526315789473,0.35421589832556877,0.5973872031036176,0.8290842105263158,0.4758015500871759,0.8172,0.5980000000000001,0.6182439529895782,1.3970715117454529,0.7076,1.007657732963562,9
0.879557894736842,0.7820210526315791,0.3473561864150198,0.5964882677479794,0.8307894736842105,0.4719222266423075,0.8384,0.6144,0.5358954060077668,1.470097599029541,0.7264,1.0029964983463286,10
0.8858947368421053,0.7884210526315789,0.3307371895721084,0.5759995794923682,0.8371578947368421,0.453368384430283,0.8323999999999999,0.676,0.5523879277706146,1.036640498638153,0.7541999999999999,0.7945142114162445,11
0.888421052631579,0.7924631578947369,0.31809698456212093,0.564351849148148,0.840442105263158,0.44122441652574035,0.8408,0.5908,0.5637633919715881,1.51304012298584,0.7158,1.0384017539024353,12
0.8940631578947368,0.7944000000000001,0.30751151105290964,0.5588230728161963,0.8442315789473684,0.43316729194239567,0.8527999999999999,0.6544,0.5352392888069153,1.2649564385414123,0.7536,0.9000978589057922,13
0.8971999999999999,0.8018947368421052,0.29377457044626537,0.5344153146994741,0.8495473684210527,0.4140949426826678,0.8476,0.6488,0.5539417564868927,1.240880961418152,0.7482,0.8974113619327545,14
0.8971157894736842,0.8003578947368422,0.2961236011040838,0.5509146496810411,0.8487368421052632,0.42351912570627115,0.8448,0.6335999999999999,0.5499959123134613,1.373024971485138,0.7392,0.9615104365348816,15
0.9007368421052632,0.7998736842105264,0.28814275763536756,0.544231573562873,0.8503052631578947,0.4161871652854116,0.8391999999999998,0.6688,0.5995413279533386,1.2157766032218933,0.7539999999999999,0.9076589679718018,16
0.9028842105263158,0.808442105263158,0.27609043869533034,0.5225765363166207,0.8556631578947369,0.39933348756087456,0.84,0.6728000000000001,0.5630136132240295,1.1394538521766662,0.7563999999999999,0.8512337327003479,17
0.9047789473684211,0.8061263157894736,0.27267663687467575,0.5251044012057153,0.8554526315789474,0.39889051845199186,0.8367999999999999,0.628,0.5766627669334412,1.4480143594741821,0.7324,1.0123385787010193,18
0.9064000000000001,0.8109473684210526,0.26595839624342166,0.5115993864755881,0.8586736842105265,0.38877889123402143,0.8311999999999999,0.6628000000000001,0.5833455729484558,1.3041361618041991,0.7469999999999999,0.943740861415863,19
