clean_train_acc,adv_train_acc,clean_train_loss,adv_train_loss,train_acc,train_loss,clean_val_acc,adv_val_acc,clean_val_loss,adv_val_loss,val_acc,val_loss,curr_epoch
0.7286105263157895,0.6661473684210527,0.7800595410874015,0.9287300207740382,0.6973789473684211,0.854394781150316,0.7584000000000001,0.4144,0.7489805686473846,2.256230230331421,0.5863999999999999,1.502605402469635,0
0.8047157894736843,0.7389684210526316,0.5562138174082103,0.7126085026013224,0.7718421052631579,0.6344111588754152,0.7928000000000001,0.4556,0.6077388560771942,2.2057397508621217,0.6242,1.4067393016815186,1
0.8276421052631578,0.7673263157894737,0.48594229064489664,0.6380150450530805,0.7974842105263158,0.561978667974472,0.81,0.4432000000000001,0.5948528659343719,2.678006844520569,0.6266,1.636429831981659,2
0.8453894736842106,0.7834736842105263,0.44217079055936714,0.5963563035663806,0.8144315789473685,0.5192635462158605,0.8231999999999999,0.4764,0.5459218966960907,2.5242554807662962,0.6498,1.5350887036323548,3
0.857263157894737,0.7918105263157895,0.4076431994689138,0.570792390233592,0.8245368421052632,0.4892177949767364,0.8247999999999999,0.4904,0.5424376487731933,2.2757086515426637,0.6576000000000001,1.4090731477737426,4
0.8644631578947368,0.8057473684210527,0.379409336165378,0.5322135905843032,0.8351052631578948,0.4558114633434697,0.8340000000000001,0.44480000000000003,0.5414138692617416,2.4813381481170653,0.6394,1.5113759970664977,5
0.8748,0.8121473684210526,0.35507113223013126,0.5137783802496759,0.8434736842105263,0.43442475651439866,0.8312,0.512,0.5285600978136062,2.202792022228241,0.6716,1.3656760621070863,6
0.8810105263157895,0.8177473684210528,0.33756103013691147,0.4966840893343875,0.8493789473684211,0.41712256014347077,0.8312,0.4632,0.5302544295787811,2.7620120644569397,0.6472,1.6461332488059996,7
0.8872631578947369,0.8248842105263158,0.3203836163721587,0.47967904084607177,0.8560736842105263,0.40003132804443964,0.8432,0.42719999999999997,0.5034112882614136,2.83653511762619,0.6352,1.6699732089042663,8
0.8916842105263159,0.8297473684210526,0.3108172700122783,0.46909483068867736,0.8607157894736842,0.3899560502328371,0.8467999999999999,0.48040000000000005,0.48293040990829467,2.667226288318634,0.6636,1.5750783348083497,9
0.8974105263157894,0.8375578947368422,0.2878310887123409,0.4401659291041525,0.8674842105263159,0.36399850922195537,0.8384,0.4416,0.5238745641708374,3.2410339546203613,0.6399999999999999,1.8824542498588561,10
0.9012842105263158,0.8419157894736842,0.27820295567575254,0.43405075274015725,0.8715999999999999,0.35612685448244996,0.838,0.4968,0.506708386540413,2.2086584162712097,0.6674,1.357683401107788,11
0.905621052631579,0.843578947368421,0.26599569025792574,0.4272829699516296,0.8746,0.3466393300734068,0.8432000000000001,0.4532,0.5122799861431122,2.889556710720062,0.6482000000000001,1.7009183311462401,12
0.9091157894736842,0.8486526315789474,0.2544629969879201,0.4152249207622127,0.8788842105263158,0.33484395911819054,0.8391999999999998,0.4271999999999999,0.5311321485042572,2.9282583832740783,0.6332,1.729695258140564,13
0.9120210526315791,0.8530947368421054,0.24781623158015703,0.4001292299596887,0.8825578947368422,0.3239727309659908,0.84,0.4235999999999999,0.5245324218273163,3.280764052867889,0.6318,1.9026482367515565,14
0.9159999999999999,0.8590526315789473,0.23659153387734763,0.3827054948555796,0.8875263157894736,0.3096485147037004,0.8528,0.38599999999999995,0.48425360083580016,4.058693037033081,0.6194000000000001,2.271473321914673,15
0.9177052631578948,0.8622526315789474,0.23181832523722398,0.37734989439186295,0.8899789473684211,0.3045841100655104,0.836,0.468,0.5465872633457184,2.9806833171844485,0.6519999999999999,1.7636352849006653,16
0.9211578947368422,0.8636421052631579,0.22263436130787198,0.3740898118677892,0.8924,0.29836208619569476,0.8435999999999999,0.4064,0.5456890404224396,4.0053181028366085,0.625,2.2755035829544066,17
0.9250947368421052,0.8646105263157895,0.2158861717581749,0.3711519050284436,0.8948526315789473,0.29351903830703935,0.8443999999999999,0.4408000000000001,0.5220979619026184,3.409280548095703,0.6426,1.9656892538070678,18
0.9248210526315789,0.8641052631578948,0.2103607104640258,0.36915346936175697,0.8944631578947368,0.2897570900540603,0.8356000000000001,0.4656,0.5579123747348785,2.835979127883911,0.6506000000000001,1.6969457507133483,19
0.9277263157894736,0.8723578947368421,0.20456493272593146,0.34852752451833924,0.9000421052631579,0.27654622901427117,0.84,0.43160000000000004,0.5463271117210389,3.557583980560303,0.6358,2.051955542564392,20
0.9498315789473684,0.8986736842105263,0.14930253383360412,0.28373706924287895,0.9242526315789473,0.21651980200880452,0.8564,0.478,0.4926092541217804,3.0092969059944155,0.6672,1.750953106880188,21
0.9549894736842105,0.9100842105263157,0.13300321855827382,0.25025354895152546,0.9325368421052631,0.1916283841039005,0.8632000000000001,0.3552,0.48335148513317105,4.719890422821045,0.6092,2.6016209650039674,22
0.9570105263157894,0.9077473684210525,0.12810073132577696,0.2579315837590318,0.9323789473684211,0.19301615773062958,0.8576,0.48719999999999997,0.49510183930397034,3.561206805706024,0.6724,2.028154330253601,23
0.9593263157894736,0.9126315789473685,0.12236052723307358,0.2454241845952837,0.9359789473684211,0.18389235568673987,0.8588,0.5172,0.503906501531601,3.0860485577583314,0.688,1.7949775195121764,24
0.9610947368421052,0.9120210526315791,0.11737248846574834,0.2406732561870625,0.9365578947368421,0.17902287196956182,0.8523999999999999,0.35760000000000003,0.5063715922832489,4.82146931886673,0.605,2.6639204466342927,25
0.9617263157894737,0.913978947368421,0.11463009845269354,0.23831151587398428,0.9378526315789474,0.1764708074456767,0.8564,0.4596,0.514278713464737,4.3958703136444095,0.6580000000000001,2.4550744926929475,26
0.9629473684210526,0.9192210526315789,0.11140377103498107,0.22707240793265795,0.9410842105263157,0.16923808929167294,0.8544000000000002,0.52,0.517808405160904,3.333179323673248,0.6872,1.925493848323822,27
0.9633684210526317,0.9128842105263159,0.10982108133011742,0.23850254055700804,0.9381263157894737,0.17416181119649035,0.86,0.4816,0.5077696627378464,3.791533396244049,0.6708,2.149651515483856,28
0.9637894736842105,0.9169684210526314,0.10738432098376123,0.22868548886556375,0.940378947368421,0.1680349049050557,0.8576,0.5084,0.5197664541006088,3.0003093838691712,0.6829999999999999,1.760037932395935,29
0.9646947368421053,0.9182105263157895,0.10441679342404792,0.22446308684976476,0.9414526315789473,0.16443994040551937,0.8588,0.43440000000000006,0.5212487518787384,4.215871636867523,0.6466,2.3685601902008058,30
0.9674947368421054,0.9196631578947367,0.10040795625040405,0.21876498819966064,0.9435789473684212,0.15958647222895372,0.8552000000000001,0.4376,0.5366968083381652,4.861994042396545,0.6464,2.6993453896045683,31
0.9669684210526317,0.9207368421052631,0.09969879562525373,0.2173142709308549,0.9438526315789474,0.15850653315061017,0.8564,0.43520000000000003,0.5305135750770569,3.88604843378067,0.6457999999999999,2.208281009197235,32
0.9664631578947368,0.9230947368421052,0.09840562035378657,0.21501731357292125,0.944778947368421,0.15671146680649958,0.8588000000000001,0.47839999999999994,0.5394613742828369,3.8385376739501953,0.6686,2.18899952173233,33
0.9678736842105263,0.9240210526315789,0.0972232884168625,0.20909171076197372,0.9459473684210528,0.15315749984822774,0.8528,0.46199999999999997,0.5419767725467682,4.558745248317718,0.6574000000000001,2.5503610253334044,34
0.9677263157894739,0.9265263157894738,0.09517256514806496,0.2059423477085013,0.9471263157894737,0.15055745611065313,0.8567999999999999,0.5176000000000001,0.537989958524704,3.580642580986023,0.6872,2.0593162620067598,35
0.9681894736842105,0.9232210526315789,0.09330850306310151,0.21042728237415614,0.9457052631578947,0.15186789268725798,0.8540000000000001,0.4376,0.5552169072628022,4.662529096603394,0.6457999999999999,2.6088730025291444,36
