train_acc,train_loss,val_acc,val_loss,curr_epoch
0.7409052631578946,0.75652784,0.7748,0.68549764,0
0.8005894736842105,0.5971099,0.8044,0.61401266,1
0.8216631578947369,0.52726483,0.828,0.5881401,2
0.8299578947368421,0.50361544,0.8252000000000002,0.56629634,3
0.8450105263157894,0.4558099,0.8223999999999999,0.5969867,4
0.8532210526315789,0.43240267,0.8352,0.55628204,5
0.8559789473684212,0.42070577,0.8376,0.5318107,6
0.8689263157894737,0.38782772,0.8300000000000002,0.5952357,7
0.8695157894736842,0.3810541,0.848,0.5654471,8
0.8777052631578947,0.36019167,0.8240000000000001,0.64163536,9
0.8811157894736843,0.34864232,0.8388,0.5715935,10
0.8860421052631579,0.32546088,0.836,0.59308755,11
0.8883368421052632,0.32772967,0.828,0.61743224,12
0.891242105263158,0.31744915,0.8467999999999999,0.54299915,13
0.8950947368421053,0.29939365,0.8492000000000001,0.5771863,14
0.8969263157894737,0.29999587,0.8547999999999999,0.57346225,15
0.8968631578947368,0.29805037,0.8512000000000001,0.5508787,16
0.9025684210526317,0.2819707,0.8408,0.60808575,17
0.9005473684210528,0.28337702,0.8424,0.61117285,18
0.9054526315789474,0.2647001,0.8423999999999999,0.5958871,19
0.904778947368421,0.2712121,0.8507999999999999,0.5842469,20
0.9406315789473684,0.16740529,0.8683999999999998,0.4875543,21
0.9490105263157894,0.14372188,0.8663999999999998,0.47683126,22
0.951557894736842,0.13640164,0.8683999999999998,0.47791585,23
0.9563368421052632,0.12542586,0.87,0.4765743,24
0.9563157894736842,0.12270755,0.8672,0.4832836,25
0.9582105263157894,0.12016838,0.8695999999999999,0.48186657,26
0.9589263157894737,0.11540892,0.8695999999999999,0.4881089,27
0.9616,0.11107539,0.8704,0.4883517,28
0.9619368421052631,0.11147811,0.8676,0.494426,29
0.9630736842105264,0.10579683,0.8684000000000001,0.49978265,30
0.963178947368421,0.105328925,0.8692,0.5091734,31
0.9634736842105264,0.103951156,0.8695999999999999,0.5092331,32
0.9644631578947368,0.10264571,0.8708,0.5051479,33
0.965221052631579,0.099947,0.8704000000000001,0.50701463,34
0.9668842105263158,0.09705408,0.8707999999999998,0.51117736,35
0.9666526315789473,0.096015595,0.8696,0.5142342,36
0.968,0.09357594,0.866,0.51923996,37
0.9672210526315791,0.09337385,0.8675999999999999,0.52442724,38
0.9676842105263158,0.09153054,0.8675999999999999,0.52449,39
0.9681684210526317,0.09057473,0.8652,0.527801,40
0.9719789473684212,0.084582426,0.8684000000000001,0.5288009,41
0.9698526315789474,0.08656428,0.8668,0.5208979,42
0.9717473684210527,0.083323814,0.8684000000000001,0.52923805,43
0.9725894736842106,0.0816984,0.866,0.5245737,44
0.9717052631578948,0.083110444,0.8647999999999999,0.52384704,45
0.9711789473684211,0.08299876,0.8676,0.5251364,46
0.9721684210526316,0.082307324,0.8668,0.528234,47
0.972042105263158,0.0819566,0.8684000000000001,0.52400964,48
0.9709473684210528,0.083641745,0.8683999999999998,0.5264433,49
